year,payroll_db_legacy_est,payroll_db_new_est,payroll_dc_legacy_est,payroll_dc_new_est,total_payroll_est,nc_rate_db_legacy_est,nc_rate_db_new_est,pvfb_active_db_legacy_est,pvfb_active_db_new_est,pvfnc_db_legacy_est,pvfnc_db_new_est,total_n_active,payroll_db_est,payroll_dc_est,total_nc_rate_est,aal_active_db_legacy_est,aal_active_db_new_est,aal_term_db_legacy_est,aal_term_db_new_est,refund_db_legacy_est,refund_db_new_est,retire_ben_db_legacy_est,retire_ben_db_new_est,aal_retire_db_legacy_est,aal_retire_db_new_est,retire_ben_current_est,aal_retire_current_est,retire_ben_term_est,aal_term_current_est,aal_legacy_est,aal_new_est,total_aal_est,tot_ben_refund_legacy_est,tot_ben_refund_new_est,tot_ben_refund_est,liability_gain_loss_legacy_est,liability_gain_loss_new_est,total_liability_gain_loss_est,aal_legacy_roll,aal_new_roll,total_aal_roll
2042,5660517.439645213,17329571.765319977,4318382.152353445,51988715.295959935,79297186.65327857,0.13051789702845967,0.14273488799586295,41536711.73482601,43093965.54509722,3315484.7566369614,19171911.978050712,919.2852087756548,22990089.20496519,56307097.44831338,0.139726874855312,38221226.97818905,23922053.567046504,2798110.8518022164,1737916.6759902835,0,89515.94616951296,26910889.008994568,505490.8629438953,230443182.4953139,4410373.633510845,31933586.50192696,196276065.2105419,2431682.5504845465,45625690.64293645,513364276.17878354,30070343.876547635,543434620.0553312,61276158.06140607,595006.8091134082,61871164.870519474,-0,-0,-0,513364276.17878324,30070343.87654763,543434620.0553309
2043,4818305.681533858,18178551.736662105,3946875.844778253,54535655.20998631,81479388.47296052,0.1298499432674776,0.14280773581288175,35094577.3397948,46434029.56108499,2798823.403016224,20052291.45060862,919.2852087756548,22996857.418195963,58482531.05476456,0.14009281679997967,32295753.936778575,26381738.110476375,2904825.9473636025,2064408.1742190076,0,93034.64268209912,27135850.70072672,621001.7746467759,228052877.43454713,5398408.699191283,30118147.420917846,179308414.15873036,2510712.233375294,46171899.6826379,488733771.16005754,33844554.98388667,522578326.1439442,59764710.35501987,714036.417328875,60478746.77234874,-0,0,0,488733771.16005725,33844554.98388667,522578326.1439439
2044,4263969.330659662,19012903.462029386,3577645.2520949747,57038710.38608816,83893228.43087219,0.12884853058846993,0.1428659055949915,31408023.09316671,49818058.47272028,2360687.851625774,20902355.52715382,919.2852087756548,23276872.792689048,60616355.63818314,0.1402981355316978,29047335.241540935,28915702.94556646,3128320.776605931,2333019.4395443997,0,92714.30687122719,27037745.9194896,760264.971144525,222303693.74079755,6606476.3185505,28272158.410138372,163049919.4972269,2592310.380959991,46673106.58041465,464202375.836586,37855198.70366136,502057574.5402474,57902214.71058796,852979.2780157522,58755193.98860372,0,0,0,464202375.83658564,37855198.70366136,502057574.540247
2045,3838549.303065595,19810245.516832717,3342894.16076562,59430736.55049815,86422425.53116208,0.12785990973092537,0.14291652401509516,28638875.65685426,53126166.27904592,1969447.7549549018,21720869.416832034,919.2852087756548,23648794.81989831,62773630.71126377,0.14047261274151104,26669427.90189936,31405296.862213884,1793853.5982081222,2637875.72896682,0,94911.08990946032,26915426.663832426,924306.6574036779,216700164.21158355,8045402.349405809,26410791.724926952,147563472.37861413,2676560.4683411904,47123644.25296125,439850562.34326637,42088574.940586515,481939137.2838529,56002778.85710056,1019217.7473131382,57021996.6044137,-0,0,0,439850562.34326607,42088574.94058651,481939137.2838526
2046,2980429.469830983,20802396.90286518,2823770.63756329,62407190.70859554,89013787.71885498,0.12529967549312498,0.14299229818478407,22535286.17130327,56690102.691717036,1610604.1871492066,22706916.852638766,919.2852087756548,23782826.37269616,65230961.346158825,0.14077508424887614,20924681.98415406,33983185.83907827,1924136.0927813589,2948122.854096338,0,96610.16650181192,26944115.65793917,1102818.0038118332,212287259.4068874,9608984.027268909,24549366.012908854,132900859.01507244,2763548.683562279,47517379.73434737,415554316.23324263,46540292.72044352,462094608.9536861,54257030.354410306,1199428.1703136452,55456458.52472395,0,0,0,415554316.2332423,46540292.72044352,462094608.95368576
2047,2628456.1057180427,21646734.969353836,2591498.864084544,64940204.908061504,91806894.84721793,0.12464773120982227,0.1430369866322928,20124844.427631512,60154872.09074716,1345067.8222882345,23582935.14659425,919.2852087756548,24275191.07507188,67531703.77214605,0.14104584470696985,18779776.60534328,36571936.944152914,1167726.337614818,3298908.615744964,0,100470.98771807054,26546314.954812117,1302958.931060507,204769823.62286872,11358799.394929497,22702910.069506533,119102306.49957575,2853364.015778053,47847680.160770595,391667313.22617316,51229644.954827376,442896958.18100053,52102589.0400967,1403429.9187785776,53506018.958875276,0,-0,0,391667313.22617275,51229644.95482738,442896958.1810001
2048,2338795.3301177397,22489924.681651916,2397900.490517466,67469774.04495575,94696394.54724286,0.12394071192884959,0.14308432570648827,18170529.28070347,63718768.49223155,1107556.2762191873,24428263.80663649,919.2852087756548,24828720.011769656,69867674.53547321,0.14128105133376606,17062973.00448428,39290504.68559506,1106375.6324910065,3645657.2983016847,0,103852.67940269569,25988871.018028118,1514964.2043581982,195942798.88089615,13203336.039587425,20885968.879847914,106196192.1551994,2946098.34629084,48107376.38525138,368415716.05832225,56139498.02348416,424555214.0818064,49820938.24416687,1618816.883760894,51439755.127927765,0,0,0,368415716.0583218,56139498.02348417,424555214.08180594
2049,1943359.0535524634,23445074.81311982,2101123.974906298,70335224.43935947,97824782.28093804,0.12411362345051649,0.14314355106964408,15188478.610753758,67393397.78210606,891890.5884552114,25380681.651283942,919.2852087756548,25388433.866672285,72436348.41426577,0.1416869042232379,14296588.022298547,42012716.130822115,1184354.2387388642,3921710.0385667263,0,105201.86231874644,25447149.306186877,1756914.786798934,187819441.79261518,15322257.280814948,19112132.05860987,94199204.97098789,3041846.542545292,48288724.06051793,345788313.08515835,61256683.450203784,407044996.5353621,47601127.90734203,1862116.6491176805,49463244.55645971,-0,-0,-0,345788313.085158,61256683.450203806,407044996.53536177
2050,1656202.4933402922,24361372.933987126,1909674.9603579682,73084118.80196138,101011369.18964677,0.12413773211619407,0.1432157416884095,13053361.171685928,71024598.42413682,710449.924079948,26310679.244517244,919.2852087756548,26017575.427327417,74993793.76231934,0.14200129159063885,12342911.247605981,44713919.17961957,370327.07138119446,4236039.812309278,0,108430.6678487416,24852096.745517753,2020894.3902245404,179597372.05454412,17637608.455208752,17394234.353493728,83116317.35055034,3140706.555178014,48383362.01739461,323810289.74147624,66587567.44713761,390397857.18861383,45387037.6541895,2129325.058073282,47516362.71226278,0,0,0,323810289.7414758,66587567.447137624,390397857.1886134
2051,1164107.840626381,25377225.05068876,1529602.8929402288,76131675.15206628,104202610.93632165,0.12054338507613539,0.14331082037610482,9210516.860838227,74823203.04620449,552452.8475448545,27326553.77772674,919.2852087756548,26541332.89131514,77661278.0450065,0.14231223639194024,8658064.013293372,47496649.26847775,397002.7114771556,4509399.2980836155,0,111638.53624106677,24345414.04595958,2304092.1865625437,172000537.71927625,20116087.270019747,15743442.408095313,72941668.2049419,3242779.5182212996,48382267.75433875,302379540.4033274,72122135.83658111,374501676.2399085,43331635.97227619,2415730.7228036104,45747366.695079796,0,-0,0,302379540.40332687,72122135.83658114,374501676.239908
2052,1001286.406440742,26300017.879173044,1373296.4712105002,78900053.63751914,107574654.39434342,0.12043800417799316,0.14339311545565575,7984222.123005381,78478107.22517708,449141.6886275854,28293827.804633312,919.2852087756548,27301304.285613786,80273350.10872963,0.1425512274403359,7535080.434377795,50184279.42054377,425213.09997037175,4834459.490489929,0,115855.40964010786,23473088.798339095,2616468.548441427,161893273.1088134,22840087.00940007,14169252.952380788,63659507.02229221,3348169.8525634916,48275709.84131595,281788783.5067697,77858825.92043376,359647609.4272035,40990511.603283376,2732323.9580815346,43722835.56136491,0,0,0,281788783.5067692,77858825.92043379,359647609.42720294
